东方艺术中心 , 浦东新区丁香路425号 , 东方艺术中心宛如一朵白色的莲花，盛开在葱茏的绿树之间，与上海大剧院遥相呼应，构架起一座属于上海的艺术桥梁。从高处俯瞰，五个半球体依次为：正厅入口、东方演奏厅、东方音乐厅、展览厅、东方歌剧院。它们犹如五片绽放的花瓣，组成了一朵硕大美丽的“蝴蝶兰”。建筑顶部安装了融入高科技的880多盏嵌入式顶灯，当美妙的旋律在音乐厅奏响时，灯光会随旋律起伏变幻，将夜色中的东方艺术中心变得璀璨奇异、充满动感。,,,
淀山湖 , 青浦区金商公路588号 , 淀山湖位于上海市青浦区，是青浦新城的核心景观带，邻接江苏省昆山市，距上海市中心区60公里，是上海最大的天然淡水湖泊，面积62平方公里，是上海的母亲河――黄浦江的源头，环湖散落着享誉盛名的朱家角古镇、上海大观园、东方绿舟、上海太阳岛、陈云纪念馆等5个国家AAAA级景区；淀山湖总面积62平方公里，相当11.5个西湖，而且水质清澈（国家二级水质），适宜开展水上运动，亦是上海赛艇、龙舟、帆船等水上运动的训...
新场古镇 , 上海市浦东新区新场镇海泉街128号 , 上海新场古镇，古称“石笋里”，素有“小小新场赛苏州”之美誉。作为千年古镇，新场积聚了厚重的历史文化，以其静谧、美丽、多姿得到了世人的亲睐。小桥、流水、人家、长街、茶楼、老店、小庙与古寺，共同构成了一幅江南水乡图。上海新场古镇还曾被大导演李安看重，成为电影《色戒》的摄制地。
M50+艺术中心 , 上海市普陀区莫干山路50号 , M50+艺术中心位于上海市普陀区莫干山路50号。
上海邮电俱乐部 , 四川北路65号 , 上海邮电俱乐部地处四川北路繁华商业区，交通便捷、环境诱人、建筑别致。其楼高22米，上下六层，营业面积达4800余平方米。餐厅：有大小包房共5间，可容纳150人同时就餐。会议厅：华夏厅：50m2的豪华型会议厅，可容20人左右。
湖滨道购物中心 , 上海市黄浦区湖滨路150号 , 湖滨道购物中心上海市黄浦区湖滨路150号
梦花源 , 浦江镇芦恒路1398号 , 上海市闵行区浦江镇芦恒路1398号
上海京剧院 , 上海徐汇区天钥桥路1198号 , 上海京剧院是经由国家文化部评定的全国京剧重点院团，是中国著名的艺术表演团体。于1955年3月在原华东实验剧院京剧团、人民京剧团的基础上合并组建，首任院长为京剧艺术大师周信芳先生。剧院隶属于上海市委宣传部。2013年8月原院长孙重亮同志退休，新院长由单跃进同志担任。
伟成彩弹射击运动中心 , 洞泾镇辰花路388号青青旅游世界内(近沪松公路) , 上海伟成彩弹射击运动中心，是上海目前唯一被上海市委、市政府、上海警备区命名的”上海市国防教育先进单位”，也是全国至今最大的国防教育训练基地。迄今在全国30余个省市开设了50余家伟成连锁加盟店，每年经销的彩弹数量占全国彩弹市场的五分之三，自发研制的当代最新彩弹枪畅销全国和欧美市场。
近铁城市广场 , 上海市普陀区近铁城市广场北座B1层 , 近铁城市广场位于真北路、金沙江路路口，紧邻中环线快速通道，同时拥有轨道交通13号线真北路站全部四个出入口。已经建成、部分通车的轨道交通13号线将横贯上海中心城区，串连上海多个重要节点，与10条轨交换乘，是上海轨交重要主干线之一。
中国工业设计博物馆 , 逸仙路3000号 , 中国工业设计博物馆位于上海市宝山区逸仙路3000号。
云Space秀场 , 上海市宝山区长江路258号（近军工路） 中成智谷创意产业园 , 云SPACE秀场位于中成智谷产业园，宝山区长江路258号逸仙路长江路出口处,项目以商务办公，创意创业，现代产业园为主体，区域内商业的时尚汇聚地和潮流风向标业态满足目标客户需求的，更丰富贴切的吸引更多的品牌概念客户在项目中形成集聚效应。
三林体育中心 , 浦东新区齐河路471号(近云莲路) , 建筑面积为68500平方米，包括七层的多功能体育馆、游泳馆、综合体育中心、部分体育配套用房、地下停车库、6道300米田径运动场、阳光篮球场、阳光网球场、室外攀岩及老年人体育休闲区等。
上海市浦东新区耀龙路100号 , 上海市浦东新区耀龙路100号 , 上海市浦东新区耀龙路100号
朵云轩艺术中心 , 上海市天钥桥路1188号 , 2011年12月，自筹资金数亿元、建筑面积3万平方米的朵云轩艺术中心在寸土寸金的上海徐汇滨江地带开工，将与东方梦工厂等国际传媒巨头共同打造世界级文化艺术产业带，建成以海派书画为旗帜，聚合高端艺术商务、艺术金融、艺术地产等多业态的综合性艺术空间和上海高雅文化新地标。百年朵云将在这个大舞台上舒展身姿，踏上新的征程。
虹桥南丰城 北区 六楼 , 虹桥南丰城 长宁区遵义路100号(紫云路) , 虹桥南丰城 长宁区遵义路100号(紫云路)
McKinnon酒店 , 上海市静安区北京西路1013号 , 上海市静安区北京西路1013号
合生汇(上海五角场合生汇) , 上海市杨浦区黄兴路2228号合生国际广场五层 , 上海市杨浦区黄兴路2228号合生国际广场五层
嘉定影剧院 , 上海市嘉定区城中路149号 , 嘉定影剧院创建于1981年，位于嘉定的CBD核心区域。2007年，嘉定区委、区府投资1500多万元对嘉影进行全面改建修缮。新修缮的嘉影建筑面积5000多平方米，拥有1个电影大厅和2个豪华小厅，共计1054个座位，3个影视厅统一配置先进的杜比数码立体声系统，卓越的解码效果使画面更清晰，音色更逼真。同时配以真锅咖啡、克莉斯汀饼店等高档业态，形成以电影、演出、会议、休闲等多功能为一体的文化场所，2008...
上海迪士尼乐园 , 上海市浦东新区川沙镇黄赵路310号上海迪士尼乐园 , 上海迪士尼乐园，是中国内地首座迪士尼主题乐园，位于上海市浦东新区川沙新镇，于2016年6月16日正式开园。
乐园拥有六大主题园区：米奇大街、奇想花园、探险岛、宝藏湾、明日世界、梦幻世界；两座主题酒店：上海迪士尼乐园酒店、玩具总动员酒店；一座地铁站：迪士尼站；并有许多全球首发游乐项目、精彩的现场演出和多种奇妙体验，无论男女老少，无论年龄大小，都能在这里收获快乐。
上海市嘉定体育馆 , 上海市嘉定区新成路118号 , 嘉定体育馆（新馆）位于嘉定区新成路118号，总用地面积29328平方米，主要建筑有体育馆、训练馆和附属用房组成,总建筑面积为37640平方米，其中地下建筑面积为16170平方米，机动车停车位为443辆，新馆能满足手球、篮球、排球、羽毛球等项目的国内正式比赛使用要求。去年8月新馆落成使用，2015NBA传奇明星南翔行见证了整个开馆仪式。
世贸商城展览馆 , 上海市长宁区兴义路99号(娄山关路兴义路) , 世贸商城展览馆位于上海市长宁区兴义路99号(娄山关路兴义路) 。
申迪生态园 , 上海市浦东新区申迪东路399弄188号 , 申迪生态园位于上海市浦东新区申迪东路399弄188号。
新虹桥中心花园 , 延安西路2238号（近伊犁路） , 新虹桥中心花园地处上海市虹桥经济开发区，位于古北路以东、延安西路以南，伊利路以西、虹桥路以北，中心湖水体面积1万平方米，2000年9月29日正式开园。被上海市绿化管理局评为 "上海市四星级公园"。
Some Coffee Bar , 上海海宁路1355号（大悦城旁） , 上海海宁路1355号（大悦城旁）Some Coffee Bar
萌物园（大团桃园） , 上海市浦东新区东大公路888号 , 上海市浦东新区东大公路888号 萌物园（大团桃园）
临港新城皇冠假日酒店 , 上海市浦东新区临港新城南岛1号(滴水湖南岛之上) , 上海市浦东新区临港新城南岛1号(滴水湖南岛之上)
上海东方佘山索菲特大酒店 , 上海市松江区泗泾镇泗陈公路3388弄上海东方佘山索菲特大酒店 , 上海东方佘山索菲特大酒店有着优雅的地中海风情建筑，大型室外游泳池，葱翠的园林，宁静的湖水，佘山索菲特为您创造每一个难忘的，值得体味的过往瞬间。上海东方佘山索菲特大酒店为您提供多功能的高级会议设施、全天候餐厅、酒吧、水疗中心、健身中心以及高尔夫练习场等。上海东方佘山索菲特大酒店拥有精心装修的豪华客房，独立的园林别墅，让您感受地中海、中国及东南亚各国的浪漫风情，房间有独立的阳台，欧舒丹及爱玛仕护理用品...
音乐剧主题餐厅 , 北京西路1825号b座 , 北京西路1825号b座
上海城市草坪音乐广场 , 延安东路523号（近金陵中路） , 上海城市草坪音乐广场位于上海市黄浦区延安东路523号（近金陵中路）
浦东新区文化艺术指导中心惠南分中心 , 靖海路509号 , 浦东新区文化艺术指导中心惠南分中心隶属于浦东新区文化艺术指导中心，是区级大型群众文化免费开放阵地。服务功能有普及性文化艺术辅导培训、公益性群众文化活动、公益性展览展示、公益性电影放映、全国文化信息共享工程咨询服务点，群文数字资源查阅点等主要功能。
上海梅陇文化馆 , 上海市徐汇区梅陇路415号 , 上海梅陇文化馆创建于1996年，是国家文化部命名的一级文化馆、上海市宣传系统精神文明单位。建筑面积7743.32M2,层高3层。内设有展览大厅、老年茶室、评弹书苑、排练厅、练功房、电影院、数字电影厅、图书馆、少儿阅览室、电子阅览室、团队活动室等。
徐家汇社区文化活动中心剧场 , 南丹东路109号（近天钥桥路） , 2008年2月21日，位于南丹东路109号的徐家汇社区文化活动中心正式落成开馆。文化中心由街道斥巨资建造而成，占地面积2735平方米，建筑面积5196平方米，是一个以公益性为主的六层楼综合文化活动场馆，功能完备，能够为社区群众提供高质量的文化服务。新中心底层为大厅、多功能厅和阳光之家、残疾人康复室、社团工作站等；二楼为小剧场、展览厅和贵宾接待室；
普陀长征社区文化活动中心 , 上海市普陀区梅川路1255号(近百安居) , 普陀长征社区文化活动中心位于上海市普陀区梅川路1255号(近百安居)。
虹口文化馆剧场 , 虹口文化馆剧场位于上海市虹口区水电路1412号三楼 , 虹口文化馆剧场位于上海市虹口区水电路1412号三楼。
宝山月浦文化馆剧场 , 上海市宝山区龙镇路88号 , 宝山月浦文化馆剧场位于上海市宝山区龙镇路88号。
嘉定秀舞台 , 嘉定区裕民南路1288号 , 嘉定秀舞台位于嘉定区裕民南路1288号。
松江剧场 , 松江区中山中路37号 , 松江剧场，初建于1953年春，由私人合股，利用岳庙东房圣帝殿作观众厅，于殿后搭建约50平方米的舞台；1959年10月，由政府投资，拆除圣帝殿，新建剧场为砖木结构，观众厅设硬座938只。1987年经县人大常委会决定，由县政府投资，重建钢筋混凝结构全封闭式剧场，建筑面积2753平方米。观众厅为跌落式，设软席座位1030只；舞台台口宽12米、深12米、高6.15米，舞台总高14.5米；后台设化妆室等附属...
赵巷文化中心 , 青浦区赵巷镇赵华路507号 , 赵巷文化中心位于青浦区赵巷镇赵华路507号。
重固镇影剧院 , 通波塘西街28号 , 重固镇影剧院位于青浦区通波塘西街28号。
奉贤区会议中心 , 奉贤区解放东路928号 , 奉贤区会议中心位于奉贤区解放东路928号。
崇明影剧院 , 城桥镇81路488号 , 崇明影剧院位于上海市崇明县城桥镇81路488号。
崇明文化馆 , 城桥镇崇明大道7887号 , 崇明文化馆位于上海市崇明县城桥镇崇明大道7887号。
周浦镇文化中心 , 周浦镇周东路266号 , 周浦镇文化中心位于上海市浦东新区周浦镇周东路266号。
张江长泰广场 , 浦东新区金科路2889弄 , 长泰广场位于浦东新区张江板块，2号线地铁上盖，地理位置优越，交通网络四通八达，车行30分钟即可融入人民广场商圈、浦东陆家嘴金融中心。长泰广场总建筑面积32万平方米，是区域内的超级商业综合体。未来它将主要服务张江、联洋、碧云、世博等板块，而这些区域正是精英圈层主要聚集地，消费群体呈现出高学历、高收入、高购买力三大特征。数据显示，有近75万高端群体会成为长泰广场的主要消费者。
汇金百货 , 上海市徐汇区肇嘉浜路1000号 , 汇金百货位于徐汇区肇嘉浜路1000号，地处徐家汇商业圈，于1998年开业，定位为中高档百货，以高品质的商品，优雅的购物环境和浓厚的文化气息形成了“时尚百货”的品牌形象。
奉城影剧院 , 奉贤区奉城镇东街27号 , 奉城影剧院位于奉贤区奉城镇东街27号。
宝山文化馆 , 宝山区牡丹江路1760号 , 宝山文化馆位于宝山区牡丹江路1760号。
嘉定区文化馆剧场 , 嘉定区塔秀路33号 , 嘉定区文化馆剧场位于嘉定区嘉定新城塔秀路33号(毗邻嘉定新城远香湖,上海保利大剧院)。
文化馆剧场（虹口区广中路123号） , 虹口区广中路123号 , 文化馆剧场位于虹口区广中路123号。
青浦夏阳街道社区公共文化活动中心 , 青浦区青昆路100号 , 青浦夏阳街道社区公共文化活动中心位于青浦区青昆路100号。
奉贤头桥影剧院 , 奉贤区头桥镇红旗路3号 , 奉贤头桥影剧院位于奉贤区头桥镇红旗路3号。
巴洛斯咖啡馆 , 陆家浜路388号3楼巴洛斯咖啡 , 陆家浜路388号3楼巴洛斯咖啡
上海欢乐谷华侨城大剧院 , 佘山林湖路888号欢乐谷金矿镇内 , 上海欢乐谷华侨城大剧院位于上海市松江区佘山林湖路888号欢乐谷金矿镇内。
上海八舍咖啡 , 上海市静安区新闸路1438号 , 上海市静安区新闸路1438号
696LIVE , 东江湾路空间188内A栋115 , 诞生于2009年6月的新现场，由两位毕业不久的年轻人所共同创办，以小酒吧的形式筹办各类摇滚及独立艺人演出。最初位于威海路696艺术园区，后因各方面原因辗转搬迁至虹口区空间188内，一路走来颇为艰辛，但最初的梦想始终未曾放弃。
Cavalia白色顶棚（移动帐篷） , 世博板块中国馆旁，中华艺术宫南面 , 世博板块中国馆旁，中华艺术宫南面
LUCE CLUB , 金陵中路88号7号门上海音乐厅4楼 , 金陵中路88号7号门上海音乐厅4楼
复旦大学正大集团体育馆 , 杨浦区国权路505号 , 国权路政肃路口(近政肃路)
上海万达影城宝山店 , 上海市宝山区一二八纪念路988弄1号万达广场5楼 , 上海市宝山区一二八纪念路988弄1号万达广场5楼
幻梦空间（Running Dream）上海站 , 杨浦区邯郸路585号苏宁生活广场（五角场店）B1 中庭 , 杨浦区邯郸路585号苏宁生活广场（五角场店）B1 中庭
上海动物园 , 上海市长宁区虹桥路 2381 号 , 上海动物园位于上海市西南端，生态环境优美，是上海市区最佳的生态园林之一。开放至今共接待了1亿4千万人次。上海动物园现饲养展出世界各地代表性动物近600余种6000余头（只）。 作为国家级大型动物园，上海动物园主要饲养展览国内外珍稀和重点保护的代表性动物，并对珍稀动物饲养、繁殖和疾病防治等进行科学研究。40多年已繁殖成功200多种野生动物，其中珍稀动物100多种，有金丝猴、亚洲象、大熊猫、华南虎等；...
静安公园 , 南京西路1649号 , 静安公园位于静安古寺对面，南临延安中路，西接华山路，占地面积为3.36万平方米。光绪二十四年（公元1898年），公共租界工部局在此辟建静安寺路公墓，俗称“外国坟山”，1953年市人民政府投资18万元将公墓改建成公园，1955年10月3日开放。1978年市园林处投资22万元，把公园南部教堂及火葬门拆除改建茶室。 1998年10月上海市静安区人民政府决定，以地铁2号线延安路高架建设为契机，对静安公园实...
豫园戏苑 , 上海市黄浦区文昌路10号4F , 豫园戏苑座落于著名的豫园商业旅游区，紧邻豫园、城隍庙。戏苑集中国传统戏楼之精华，融现代舞台之功能，适应戏曲杂技歌舞等剧种的演出为上海独一无二的梨园世家。豫园戏苑在为观众献上精彩演出同时，还可提供老城隍庙特色点心，精美茶食。豫园戏苑是广大游客和戏曲爱好者休闲娱乐的绝佳去处.
鄂尔多斯国际大厦 , 浦东区浦东南路1118号 , 浦东区浦东南路1118号鄂尔多斯国际大厦
虹口足球场包厢 , 上海市东江湾路444号 , 虹口足球场包厢上海市东江湾路444号
松江区上海立信会计学院 , 上海市松江大学城文翔路2800号 , 松江区上海立信会计学院 上海市松江大学城文翔路2800号
惠南群星剧场 , 靖海路509号 , 惠南群星剧场 靖海路509号
上海电影博物馆 , 上海市徐汇区漕溪北路595号 , 上海市徐汇区漕溪北路595号上海电影博物馆
远景之丘 , 上海市浦东新区芳甸路1188弄户外广场（花木路7号线3号口） , 上海市浦东新区芳甸路1188弄户外广场（花木路7号线3号口）
大光明电影院 , 上海市黄浦区南京西路216号 , 大光明电影院享有“远东第一影院”的盛名，它始建于1928年，由德国杰出的建筑师乌达克（L.E.HUDEC）富有想象力的创意科学地体现在大光明建筑的内外。 奶黄色的外立面构成像波浪中行进的风帆，流畅的圆弧曲线从大厅顶部围环整个影院，渐叠层呈荷花型的三层屋顶装饰别具一格，意大利大理石砌成抽象的图案，高傲的观众大厅极富气派，宽敞的观众休息厅优雅并充满文化艺术氛围，整洁的环境令人赏心悦目――大光明具有欧美...
上海UME国际影城宝山店 , 宝山区牡丹江路318号诺亚新天地广场D栋四楼 , 宝山区牡丹江路318号诺亚新天地广场D栋四楼
莘庄海上国际影城 , 沪闵路6088号凯德龙之梦四楼 , 莘庄海上国际影城由上海上影依普亚影城开发管理有限公司建造管理，邀请北美知名设计师进行整体影院设计，按照超五星级标准建造。影院共有8个放映厅，其中最大放映厅可容纳近300人；每个放映厅银幕尺寸按等面积法特制，做到画面最大化，为观众创造最佳全景视觉效果；所有影厅均能实现高增益金属巨幕3D效果，满足立体观影的极致体验；影厅内全部采用固定式座椅，超宽无遮挡排距，任何一个座位的视角都能达到最佳观影效果。同时...
浦东双辉广场 , 上海市浦东新区银城路99号（近浦东南路） , 上海市浦东新区银城路99号（近浦东南路）
上海社会科学院影视厅 , 淮海中路622弄7号 , 上海市社会科学院影视厅位于上海市淮海中路(近成都路),影院设备先进,有近千座位。
普陀区少年活动中心 , 枣阳路108号 , 普陀区少年活动中心枣阳路108号
星艺剧场 , 闵行区莘庄莘松路350号3楼 , 闵行区莘庄莘松路350号3楼
宝宸体育馆 , 上海市宝山区永清路700号 , 宝宸体育馆，位于宝山体育中心内，建筑采用不等边八边形，外墙装饰大型抽象浮雕，整体雄伟有力、和谐美观。体育馆内有3000座位看台，设有8片羽毛球场地，羽毛球场对外有偿开放，可承办各种小型体育比赛及文艺演出等活动。
静安嘉里百美汇3号厅 , 上海市静安区南京西路1551号 静安嘉里中心商场N4-01室 , PREMIERE百美汇影城是香港百老汇院线在上海打造的继百丽宫影城后的又一高端力作。PREMIERE 意思是“首演”或“第一”, 即第一次公开表演作品,而有幸参加观赏首演的观众，更有一份个人优越感。影院取名“PREMIERE”，就是希望顾客光临影院时那份优越感油然而生，因为PREMIERE在每一个细节上都能真正体现优美和精致，并塑造其品牌独有的优雅品味和个性。进入影院，顾客将立即感受到电影的奇幻魅...
世博板块中国馆旁 , 洪山路雪野路 中华艺术宫南面 , 世博板块中国馆旁洪山路雪野路 中华艺术宫南面
华东政法大学松江校区-富田体育馆 , 松江大学园区龙源路555号 , 华东政法大学松江校区 富田体育馆，松江大学园区龙源路555号
观复博物馆 , 上海浦东新区陆家嘴环路479号上海中心大厦37层  , 观复博物馆于1996年10月30日获政府批准成立，马未都先生为创办人。是新中国第一家私立博物馆。该馆设有：瓷器馆、家具馆、油画馆、工艺馆、影像馆、门窗馆和多功能厅。常年举办各类展览及讲座，开展鉴定和咨询业务。展览侧重开放形式，强调人与历史的沟通，突出传统文化的亲和力。观复博物馆在浙江杭州、福建厦门设有地方馆。 上海观复博物馆将于2015年下半年正式入驻上海中心，馆内设有序厅、瓷器馆、东西馆、金器馆...
青浦区赵巷影剧院 , 上海青浦区赵中路28号 , 青浦区赵巷影剧院 上海青浦区赵中路28号
嘉定区外冈蜡梅园 , 墨玉北路2700号 , 外冈蜡梅园位于上海市嘉定区安亭镇墨玉北路2700号，占地1200亩，是集育种、切花生产、生态景观、农家乐、休闲游览于一体的种植示范基地。腊梅品种主要有虎蹄、馨口、檀香、扬州黄、上海黄等。其中，又以栽种于太平天国时期的钱门古腊梅而闻名，与崇明水仙、奉贤银柳同被称作“上海三宝”。 外冈镇以钱门古蜡梅及周边农户庭院蜡梅为基础，大力发展蜡梅规模化经营，成立了“嘉定区蜡梅研究所”和“外冈蜡梅名师工作室”，注...
上影希杰莘庄影城 , 闵行区都市路5001号仲盛世界商城4楼 , 闵行区都市路5001号仲盛世界商城4楼
Shanghai Rose , 黄浦区南苏州路76号(近圆明园路) , 这个春天Shanghai Rose酒吧犹如一朵脱俗的玫瑰绽放在浦江沿岸，将百花争艳的外滩点缀的更加温婉多姿。他的前身是英国领事馆划船俱乐部，始建于1905年，是上海的“优秀历史建筑”，有维多利亚式顶部设计，带巴洛克的装饰，在外白渡桥脚下熠熠生辉，还能看到无与伦比的外滩天际线景色以及上海的标志性建筑东方明珠电视塔。 室内设计是由日本著名摄影师蜷川实花和东京室内设计师高桥明合作。在蜷川的摄影集里我们时...
X-CLUB镭战主题酒吧 , 上海市徐汇区肇嘉浜路366号裕华大厦地下一楼（襄阳南路口） , LASERXTREME是风靡全球的一种真人对战游戏，运用现代最先进的激光技术达到模拟对战、仿真射击的游戏效果。 2011年4月1日，“X－CLUB镭战主题酒吧”在上海市徐汇区肇嘉浜路366号B1层正式开业。 截止2011年，“X－CLUB”已成功的登陆并抢占了英国、俄罗斯、法国、菲律宾、德国、美国等多个国家的地盘，成功的开设了460多家镭战游戏的门店，在美国的门店密度更是几乎遍布到了每一个州。 作...
上海城市雕塑艺术中心A区（上海市淮海西路570号A103） , 淮海西路570号 , 上海城市雕塑艺术中心位于淮海西路570号，是在上海市城市雕塑委员会、上海市城市规划管理局领导下，为发展上海城市雕塑而专门设立的一个民办公助的综合性艺术机构。该中心利用上钢十厂原轧钢厂厂房改建并精心装修而成，总展示面积将达到2万平方米，先期开放的A、B展示区共5000平方米。该中心旨在为上海城市雕塑搭建起一个集展示交流、创作孵化、雕塑储备、艺术教育四位一体，具有开放性、国际性的艺术平台。此平台的建立...
上海世博冰雕艺术馆 , 上海浦东新区耀龙路190号 , 上海世博冰雕艺术馆
禅溪茶馆 , 静安区大沽路396号 , 禅溪茶馆大沽路店位于上海市中心的静安区，毗邻上海电视台、静安绿地公园，闹中取静。当人们走进禅溪，便可以让自己慢下来、静下来，感受生活中的诗意与美好，在高压下找到一个可以呼吸的通道，在茶香花香中，体会“慢”生活的美丽，静品流动的喜悦。 闹钟取静的禅溪，既有禅意氤氲，又有溪水环绕。一进院子，就是一条小径，两旁是水池，池中间有三个悬浮开放式的茶座，天气好时，坐在雅座上，看水、看鱼、看风景，心情也会安定下...
上海图书馆 , 上海市徐汇区淮海中路1555号 , 上海图书馆上海科学技术情报研究所是一所大型的综合性研究型公共图书馆、也是全国第一家省市级图书情报联合体。1995年10月，上海图书馆和上海科技情报研究所合并，1996年12月上海图书馆上海情报研究所新馆建成并部分对外开放。新馆坐落于淮海中路1555号，建筑面积83000平方米，拥有绿化面积11000平方米。整个建筑象征着历史文化积淀的坚实基础和人类知识高峰的不断攀登。 上海图书馆上海科学技术情报研...
上海兰生典尚影院 , 淮海中路8号（柳林路1号）兰生大厦5楼 , 淮海中路8号（柳林路1号）兰生大厦5楼
上海星美国际影城 , 虹口区海宁路330号，近乍浦路 , 全欧式风格打造的上海星美国际影城坐落于虹口区文化金三角地带。本着更人性化的设计理念，设立了不同规格的8个影厅，可同时容纳1200位观众同时观看，在为观众提供一流放映及配属娱乐、休闲及餐饮设施的同时，由从业多年的专业管理团队经营，足以满足不同观众的各类观赏需求。
上海影城 , 长宁区新华路160号番禺路口 , 上海影城座落在中国上海市长宁区新华路番禺路口。它是1991年上海市政府实事工程之一，是沪上首家五星级影院，并开创了中国多厅影院之先河，从1993年起至今连续被评为市级文明单位，曾获二十世纪九十年代上海十大新景点最佳设计奖，荣获建国五十周年上海经典建筑提名奖，作为历届上海国际电影节的主会场，上海影城是集电影放映、会议、餐饮、娱乐、书屋、广告、展览为一体的大型文化企业。2003年首度在国内尝试连锁经营...
太阳CITY广场3楼 , 上海市静安区恒丰路299号 , 上海市静安区恒丰路299号太阳city广场3楼如此生活体验馆内（地铁1号12号13号线汉中路站1号口出，步行2分钟即达）
上海庆春电影城 , 田林路140号15-4 , 上海庆春电影城位于上海徐汇区田林路140号越界广场15幢2楼，由浙江时代电影大世界有限公司投资2000万元设立，拥有9个专业放映厅，总座位达1500个。超越目前最高的五星级影院标准设计建造，采用SR.D、DTS国际最先进数码还音，弧型超大银幕和先进放映设备，德国进口专业镜头、美国进口JBL音响，保障精美绝伦的声画呈现，让您领略惊天动地、排山倒海的震撼以及细致入微的变化。座位阶梯式排列，每个观众都能...
金山足球场 , 上海市金山区石化卫零路 , 金山足球场位于上海市公共卫生中心用地南侧，西临松卫南路，南临奉金高速公路。占地350亩，以30000人体育场、群众文化健身广场以及相应商业配套设施为主。金山区体育场将作为金山区集运动、健身、休闲、娱乐、办公于一体的多功能中心，以具有现代化的体育、休闲和办公功能及设施，成为实现“每个人运动休闲权力”的城市主题公园。
上海环球港四楼博物馆 , 普陀区中山北路3300号 , 普陀区中山北路3300号
洛克公园 , 上海市浦东新区世博园五区上南路168号 , 上海市浦东新区世博园五区上南路168号
上海香格里拉大酒店 , 上海浦东新区富城路33号 , 上海浦东香格里拉大酒店地处上海乃至全国的商业中心地带－－陆家嘴金融贸易区，毗邻浦江而建，坐拥夺目的东方明珠电视塔及对岸迷人的外滩风光，地理位置无与伦比。往返虹桥及浦东国际机场轻松便捷，更毗邻连接浦东和浦西（上海西区）的地铁。 酒店二座新增375间客房和套房，位于全新的36层玻璃大厦内。豪华客房的构造延续了酒店宽敞舒适的美誉，房间面积至少54平方米，被誉为上海最大的酒店客房。二座同时还包括了集世界时...
